store_id,address,city,state,zipcode,longitude,latitude,timezone
1920,2 Morningstar Road,Raleigh,NC,27610,-78.6008,35.7667,America/New_York
1921,05 Nevada Street,Daytona Beach,FL,32128,-81.0336,29.0838,America/New_York
1922,867 Warrior Circle,Jacksonville,FL,32244,-81.7556,30.2231,America/New_York
1923,14086 Fuller Court,Denver,CO,80249,-104.7556,39.7783,America/Denver
1924,114 Magdeline Park,El Paso,TX,88589,-106.3,31.6948,America/Denver
1925,480 Superior Center,Buffalo,NY,14263,-78.8871,42.7684,America/New_York
1926,33868 Oxford Way,Dallas,TX,75277,-96.7776,32.7673,America/Chicago
1927,9 Duke Road,Washington,DC,20380,-77.0146,38.8933,America/New_York
1928,1797 Lillian Junction,Macon,GA,31217,-83.565,32.8118,America/New_York
1929,55953 Moulton Avenue,Washington,DC,20470,-77.0146,38.8933,America/New_York
1930,5128 Pawling Alley,Pensacola,FL,32520,-87.2035,30.4124,America/Chicago
1931,86763 Shelley Center,Houston,TX,77223,-95.4342,29.834,America/Chicago
1932,3 New Castle Lane,Akron,OH,44315,-81.4632,41.028,America/New_York
1933,9487 Columbus Trail,Washington,DC,20392,-77.0146,38.8933,America/New_York
1934,04 Northridge Trail,Little Rock,AR,72204,-92.344,34.7269,America/Chicago
1935,0 Graedel Junction,Birmingham,AL,35263,-86.8094,33.5225,America/Chicago
1936,3194 Heffernan Avenue,San Francisco,CA,94164,-122.7278,37.7848,America/Los_Angeles
1937,83 Northridge Circle,Brooksville,FL,34605,-82.4226,28.5059,America/New_York
1938,8861 Jackson Parkway,Rochester,NY,14609,-77.5637,43.174,America/New_York
1939,74 Briar Crest Parkway,Carson City,NV,89714,-119.7764,39.1678,America/Los_Angeles
1940,7324 Old Shore Hill,Austin,TX,78710,-97.7151,30.352,America/Chicago
1941,305 Loomis Terrace,New Orleans,LA,70116,-90.0646,29.9686,America/Chicago
1942,2 Jackson Point,Minneapolis,MN,55448,-93.3021,45.1907,America/Chicago
1943,5787 American Way,York,PA,17405,-76.5972,40.0086,America/New_York
1944,53855 Delaware Street,Fresno,CA,93709,-119.6397,36.7464,America/Los_Angeles
1945,60 Northfield Court,Des Moines,IA,50347,-93.5722,41.6727,America/Chicago
1946,99 Waubesa Place,Washington,DC,20442,-77.0177,38.896,America/New_York
1947,77 Springs Alley,Anchorage,AK,99517,-149.9361,61.1901,America/Anchorage
1948,689 Bartelt Pass,Huntington,WV,25726,-82.2774,38.4134,America/New_York
1949,709 Valley Edge Road,Baltimore,MD,21282,-76.5921,39.439,America/New_York
1950,70642 Bonner Parkway,Dayton,OH,45419,-84.1637,39.7155,America/New_York
1951,10074 Linden Junction,El Paso,TX,79950,-106.3,31.6948,America/Denver
1952,5781 Browning Drive,Kansas City,MO,64153,-94.697,39.2627,America/Chicago
1953,7 Vahlen Park,Oklahoma City,OK,73173,-97.6317,35.3425,America/Chicago
1954,1940 Waubesa Terrace,Terre Haute,IN,47805,-87.3255,39.5327,America/Indiana/Indianapolis
1955,98773 Brentwood Alley,Wichita,KS,67230,-97.1558,37.6808,America/Chicago
1956,648 Gale Center,Des Moines,IA,50936,-93.5722,41.6727,America/Chicago
1957,4 Clarendon Pass,Houston,TX,77035,-95.4854,29.6518,America/Chicago
1958,317 Burning Wood Drive,Wilmington,DE,19892,-75.597,39.5645,America/New_York
1959,361 Bowman Place,Houston,TX,77095,-95.6481,29.8941,America/Chicago
1960,42234 Sachs Lane,Tacoma,WA,98417,-122.4822,47.2061,America/Los_Angeles
1961,111 Twin Pines Pass,Chicago,IL,60674,-87.6873,41.8119,America/Chicago
1962,1932 Pond Plaza,Madison,WI,53779,-89.3242,43.0982,America/Chicago
1963,585 Mcguire Street,New York City,NY,10292,-73.9772,40.7808,America/New_York
1964,37 Ohio Circle,West Palm Beach,FL,33411,-80.1741,26.6644,America/New_York
1965,40915 Colorado Road,Tampa,FL,33647,-82.3678,28.1147,America/New_York
1966,2 Scott Point,Houston,TX,77015,-95.1852,29.7853,America/Chicago
1967,4093 Oneill Circle,Fort Pierce,FL,34949,-80.2615,27.3896,America/New_York
1968,4 Mesta Place,North Hollywood,CA,91616,-118.2987,33.7866,America/Los_Angeles
1969,166 Darwin Court,Honolulu,HI,96850,-157.863,21.3095,Pacific/Honolulu
1970,3 Golden Leaf Center,Albany,NY,12222,-73.8253,42.6853,America/New_York
1971,1836 Claremont Point,Dearborn,MI,48126,-83.1801,42.3349,America/Detroit
1972,787 Bonner Road,Panama City,FL,32405,-85.6727,30.1949,America/Chicago
1973,8 Burrows Court,San Diego,CA,92121,-117.2035,32.8919,America/Los_Angeles
1974,7118 Crest Line Trail,Kansas City,MO,64193,-94.3567,39.035,America/Chicago
1975,85 Magdeline Drive,Dallas,TX,75231,-96.7495,32.8756,America/Chicago
1976,59723 Linden Way,Detroit,MI,48295,-83.1508,42.2399,America/Detroit
1977,4811 Dahle Lane,Tacoma,WA,98405,-122.4644,47.2484,America/Los_Angeles
1978,79 Sycamore Lane,Greenville,SC,29615,-82.3198,34.8661,America/New_York
1979,858 Hazelcrest Circle,Olympia,WA,98506,-122.87,47.1042,America/Los_Angeles
1980,8 Meadow Valley Road,Daytona Beach,FL,32123,-81.1722,29.0227,America/New_York
1981,12884 Nevada Place,Lubbock,TX,79491,-101.8213,33.61,America/Chicago
1982,41 Tennessee Circle,Boise,ID,83727,-116.244,43.4599,America/Boise
1983,5 Sheridan Park,Minneapolis,MN,55487,-93.4719,45.0159,America/Chicago
1984,6183 Heffernan Lane,Fort Pierce,FL,34981,-80.3623,27.4049,America/New_York
1985,9643 Monica Court,Houston,TX,77245,-95.4342,29.834,America/Chicago
1986,849 Kinsman Circle,Chicago,IL,60681,-87.6873,41.8119,America/Chicago
1987,9 Jenna Parkway,El Paso,TX,88563,-106.3,31.6948,America/Denver
1988,0 Jay Park,Farmington,MI,48335,-83.4053,42.4617,America/Detroit
1989,4 Valley Edge Center,Norfolk,VA,23514,-76.2397,36.9312,America/New_York
1990,0434 Corry Crossing,Flushing,NY,11355,-73.8226,40.7536,America/New_York
1991,571 2nd Park,Milwaukee,WI,53225,-88.0346,43.1154,America/Chicago
1992,4863 Vidon Plaza,Mobile,AL,36622,-88.178,30.6589,America/Chicago
1993,73578 Straubel Plaza,Indianapolis,IN,46231,-86.3029,39.7038,America/Indiana/Indianapolis
1994,455 Doe Crossing Terrace,Boston,MA,02298,-71.0323,42.3823,America/New_York
1995,9 Tomscot Lane,Houston,TX,77065,-95.6106,29.9319,America/Chicago
1996,00 Steensland Way,Boston,MA,02104,-70.9196,42.3389,America/New_York
1997,33 Graedel Center,Pittsburgh,PA,15286,-80.0248,40.4344,America/New_York
1998,314 Sachtjen Junction,Lubbock,TX,79415,-101.876,33.6021,America/Chicago
1999,6 Lawn Alley,Santa Ana,CA,92705,-117.7919,33.754,America/Los_Angeles
2000,72710 Goodland Way,Kansas City,KS,66105,-94.6356,39.085,America/Chicago
2001,58 Prairieview Place,Denver,CO,80204,-105.0259,39.734,America/Denver
2002,92 Kingsford Plaza,Buffalo,NY,14233,-78.8871,42.7684,America/New_York
2003,344 Helena Circle,Albany,NY,12242,-73.9708,42.6149,America/New_York
2004,29809 Loeprich Drive,Shreveport,LA,71161,-93.7526,32.6076,America/Chicago
2005,81 Vera Street,Pueblo,CO,81015,-104.5523,38.1286,America/Denver
2006,02 Towne Trail,Duluth,MN,55811,-92.1998,46.8147,America/Chicago
2007,3 Union Pass,Pittsburgh,PA,15240,-80.0248,40.4344,America/New_York
2008,507 Schurz Alley,Anaheim,CA,92812,-117.9286,33.817,America/Los_Angeles
2009,645 Clyde Gallagher Terrace,New Orleans,LA,70149,-89.8826,30.033,America/Chicago
2010,2006 Banding Alley,Phoenix,AZ,85025,-111.7236,33.4226,America/Phoenix
2011,04 East Lane,Atlanta,GA,30368,-84.474,33.8444,America/New_York
2012,901 Bobwhite Circle,Columbus,OH,43204,-83.078,39.9523,America/New_York
2013,495 Holy Cross Center,Sacramento,CA,95823,-121.4438,38.4797,America/Los_Angeles
2014,82 3rd Plaza,Sacramento,CA,94263,-121.4444,38.3774,America/Los_Angeles
2015,96340 Veith Crossing,Alhambra,CA,91841,-118.2987,33.7866,America/Los_Angeles
2016,845 Melby Circle,Huntsville,AL,35815,-86.5229,34.734,America/Chicago
2017,58 Hudson Plaza,Oklahoma City,OK,73197,-97.4075,35.5514,America/Chicago
2018,2254 Jana Street,San Antonio,TX,78291,-98.4616,29.4375,America/Chicago
2019,17089 Thackeray Junction,Wilkes Barre,PA,18768,-75.8801,41.2722,America/New_York
2020,5 Transport Road,Wilmington,NC,28410,-77.8526,34.0881,America/New_York
2021,9 Killdeer Park,Glendale,CA,91205,-118.2424,34.1378,America/Los_Angeles
2022,971 Emmet Terrace,Kansas City,MO,64160,-94.409,39.2829,America/Chicago
2023,907 Prairie Rose Plaza,Trenton,NJ,08650,-74.712,40.2805,America/New_York
2024,43 Ludington Park,Grand Rapids,MI,49544,-85.7255,43.0073,America/Detroit
2025,4699 Bluestem Parkway,Boca Raton,FL,33432,-80.0844,26.3462,America/New_York
2026,6 Stone Corner Way,Atlanta,GA,30311,-84.4702,33.723,America/New_York
2027,427 Golf View Terrace,Fort Worth,TX,76105,-97.269,32.7233,America/Chicago
2028,65 Sage Street,Dayton,OH,45440,-84.1136,39.6749,America/New_York
2029,261 Hauk Crossing,Miami,FL,33169,-80.2144,25.9441,America/New_York
2030,26 Cherokee Way,Wichita,KS,67210,-97.2613,37.6379,America/Chicago
2031,873 Superior Park,Arvada,CO,80005,-105.1097,39.8422,America/Denver
2032,9893 Dunning Circle,Fairbanks,AK,99709,-147.8469,64.8544,America/Anchorage
2033,82 Dahle Drive,Rockville,MD,20851,-77.1234,39.0763,America/New_York
2034,57331 Memorial Center,San Diego,CA,92115,-117.0721,32.7607,America/Los_Angeles
2035,4293 Dorton Center,Burbank,CA,91505,-118.3442,34.169,America/Los_Angeles
2036,5 Oak Valley Way,Orlando,FL,32808,-81.4396,28.5803,America/New_York
2037,5972 Pankratz Point,New York City,NY,10260,-73.9772,40.7808,America/New_York
2038,822 Menomonie Center,Roanoke,VA,24020,-79.9448,37.3589,America/New_York
2039,36 Eastlawn Plaza,Salt Lake City,UT,84145,-111.9083,40.6681,America/Denver
2040,9860 Clemons Terrace,Palo Alto,CA,94302,-121.7053,37.1894,America/Los_Angeles
2041,44 Mitchell Crossing,San Francisco,CA,94159,-122.7278,37.7848,America/Los_Angeles
2042,96 Mayer Hill,Grand Junction,CO,81505,-108.5968,39.1071,America/Denver
2043,0367 Wayridge Road,Naples,FL,33963,-81.8071,26.2626,America/New_York
2044,72572 Warrior Place,Huntington,WV,25705,-82.369,38.4096,America/New_York
2045,6462 Red Cloud Lane,Pensacola,FL,32511,-87.2917,30.4061,America/Chicago
2046,20383 Darwin Point,Everett,WA,98206,-122.2848,47.8599,America/Los_Angeles
2047,6 Gina Parkway,Stockton,CA,95205,-121.2624,37.9625,America/Los_Angeles
2048,328 Hagan Plaza,White Plains,NY,10606,-73.7781,41.0247,America/New_York
2049,31 Michigan Point,Juneau,AK,99812,-134.4742,58.3271,America/Juneau
2050,81458 Jenna Drive,San Antonio,TX,78265,-98.4616,29.4375,America/Chicago
2051,50858 Kedzie Center,Jamaica,NY,11436,-73.7966,40.6763,America/New_York
2052,2264 Monument Drive,Dayton,OH,45470,-84.2686,39.7505,America/New_York
2053,3485 Barby Street,Saint Louis,MO,63158,-90.2435,38.6531,America/Chicago
2054,1432 Gale Park,Gaithersburg,MD,20883,-77.1568,39.0883,America/New_York
2055,419 Jay Crossing,Vancouver,WA,98687,-122.5203,45.8016,America/Los_Angeles
2056,7 8th Center,Dallas,TX,75310,-96.7776,32.7673,America/Chicago
2057,79526 Brickson Park Park,Colorado Springs,CO,80920,-104.767,38.9497,America/Denver
2058,50 Moulton Lane,Virginia Beach,VA,23471,-76.0126,36.7957,America/New_York
2059,535 Reindahl Avenue,Santa Monica,CA,90405,-118.4717,34.01,America/Los_Angeles
2060,21 Annamark Pass,Clearwater,FL,33763,-82.7461,28.0173,America/New_York
2061,22348 Kensington Hill,Metairie,LA,70033,-90.0901,29.6779,America/Chicago
2062,766 3rd Lane,Austin,TX,78783,-97.7713,30.3264,America/Chicago
2063,013 Larry Crossing,Colorado Springs,CO,80935,-104.562,38.8247,America/Denver
2064,04108 Ridgeview Avenue,Topeka,KS,66642,-95.7697,39.0429,America/Chicago
2065,557 Doe Crossing Road,Tampa,FL,33610,-82.4046,27.9951,America/New_York
2066,5 Union Parkway,Salt Lake City,UT,84105,-111.8581,40.7372,America/Denver
2067,984 John Wall Crossing,Memphis,TN,38161,-89.9715,35.2017,America/Chicago
2068,177 Erie Center,San Luis Obispo,CA,93407,-120.4553,35.3471,America/Los_Angeles
2069,32 Gulseth Drive,Marietta,GA,30066,-84.5038,34.0378,America/New_York
2070,89 Dovetail Junction,Oklahoma City,OK,73129,-97.4913,35.4312,America/Chicago
2071,50941 Troy Avenue,Hagerstown,MD,21747,-77.9162,39.5207,America/New_York
2072,6190 Ruskin Way,Largo,FL,34643,-82.7619,27.881,America/New_York
2073,1649 Victoria Circle,Washington,DC,20046,-77.0146,38.8933,America/New_York
2074,490 Algoma Pass,Saginaw,MI,48604,-83.9514,43.4732,America/Detroit
2075,75687 Susan Road,San Francisco,CA,94126,-122.7278,37.7848,America/Los_Angeles
2076,5151 Pankratz Lane,Littleton,CO,80161,-104.4083,39.7388,America/Denver
2077,0809 Loeprich Parkway,New York City,NY,10014,-74.0054,40.7339,America/New_York
2078,9 Blackbird Pass,Norfolk,VA,23504,-76.2686,36.8586,America/New_York
2079,785 Merchant Crossing,Grand Rapids,MI,49510,-85.5503,43.0314,America/Detroit
2080,074 Lukken Street,Jamaica,NY,11407,-73.8059,40.6913,America/New_York
2081,8 Loomis Terrace,Duluth,GA,30195,-84.1532,34.0047,America/New_York
2082,9 Manufacturers Place,Ocala,FL,34474,-82.2095,29.1565,America/New_York
2083,2692 Cambridge Junction,San Francisco,CA,94142,-122.7278,37.7848,America/Los_Angeles
2084,5 Summer Ridge Crossing,Topeka,KS,66622,-95.7697,39.0429,America/Chicago
2085,5 Rieder Drive,Lakeland,FL,33811,-82.0139,27.9865,America/New_York
2086,84 Killdeer Way,New Orleans,LA,70116,-90.0646,29.9686,America/Chicago
2087,4 Melby Trail,Juneau,AK,99812,-134.4742,58.3271,America/Juneau
2088,145 Old Shore Circle,Portsmouth,NH,00214,-71.0132,43.0059,America/New_York
2089,63 Mitchell Hill,Dayton,OH,45470,-84.2686,39.7505,America/New_York
2090,359 Westport Court,Toledo,OH,43699,-83.6589,41.6538,America/New_York
2091,71902 Nevada Alley,Charleston,WV,25321,-81.5547,38.2968,America/New_York
2092,2475 Southridge Hill,Kansas City,MO,64125,-94.4923,39.1042,America/Chicago
2093,64 Linden Place,Arlington,VA,22212,-77.113,38.8808,America/New_York
2094,987 Springview Parkway,Shreveport,LA,71137,-93.7526,32.6076,America/Chicago
2095,3 Maryland Trail,Phoenix,AZ,85020,-112.0559,33.5623,America/Phoenix
2096,0 Jana Alley,Newton,MA,02458,-71.1875,42.3528,America/New_York
2097,20 Maple Wood Way,Durham,NC,27710,-78.8577,36.0512,America/New_York
2098,23 Blackbird Plaza,Las Cruces,NM,88006,-106.7863,32.3052,America/Denver
2099,42025 Hermina Alley,Erie,PA,16550,-80.0649,42.1827,America/New_York
2100,38 Lerdahl Alley,Jacksonville,FL,32236,-81.6831,30.3449,America/New_York
2101,7303 Londonderry Parkway,San Francisco,CA,94159,-122.7278,37.7848,America/Los_Angeles
2102,059 Tony Point,Indianapolis,IN,46216,-86.0136,39.8647,America/Indiana/Indianapolis
2103,38 Morning Center,Torrance,CA,90510,-118.2987,33.7866,America/Los_Angeles
2104,7 Dunning Drive,Anchorage,AK,99512,-149.8084,61.204,America/Anchorage
2105,22 Carpenter Way,Toledo,OH,43656,-83.4972,41.6782,America/New_York
2106,0437 Mandrake Court,Lubbock,TX,79415,-101.876,33.6021,America/Chicago
2107,434 Truax Alley,Springfield,IL,62718,-89.6466,39.778,America/Chicago
2108,3926 Montana Park,Albuquerque,NM,87190,-106.6729,35.0443,America/Denver
2109,2 Washington Court,Spartanburg,SC,29305,-82.1055,35.1114,America/New_York
2110,7779 Utah Terrace,Kissimmee,FL,34745,-81.2593,27.9953,America/New_York
2111,58 Drewry Court,Chicago,IL,60609,-87.6533,41.8097,America/Chicago
2112,512 Waxwing Parkway,El Paso,TX,88541,-106.3,31.6948,America/Denver
2113,05882 Green Street,Denver,CO,80209,-104.9686,39.7074,America/Denver
2114,05 Erie Circle,Clearwater,FL,34629,-82.8001,27.9654,America/New_York
2115,05 Grover Circle,Washington,DC,20540,-77.0047,38.8874,America/New_York
2116,6 Hazelcrest Trail,Charleston,WV,25389,-81.6394,38.354,America/New_York
2117,4565 Mcguire Alley,Jamaica,NY,11431,-73.8501,40.6869,America/New_York
2118,06 Eagan Plaza,Boise,ID,83705,-116.2191,43.5851,America/Boise
2119,8 Arrowood Parkway,Minneapolis,MN,55407,-93.2545,44.9378,America/Chicago
2120,145 Farwell Terrace,Roanoke,VA,24004,-79.9579,37.2742,America/New_York
2121,89937 Oneill Parkway,Albany,NY,12247,-73.9708,42.6149,America/New_York
2122,6873 Springview Center,Evansville,IN,47712,-87.6604,37.929,America/Chicago
2123,82450 Milwaukee Lane,Anaheim,CA,92805,-117.9086,33.8359,America/Los_Angeles
2124,68354 Village Green Park,Richmond,VA,23242,-77.4161,37.5313,America/New_York
2125,93109 Manitowish Court,Peoria,IL,61605,-89.6263,40.6775,America/Chicago
2126,2444 Express Parkway,Corpus Christi,TX,78410,-97.596,27.8458,America/Chicago
2127,98 Kingsford Place,Jersey City,NJ,07305,-74.089,40.702,America/New_York
2128,709 8th Pass,Huntsville,AL,35810,-86.6091,34.7784,America/Chicago
2129,4440 Ilene Circle,San Francisco,CA,94121,-122.4892,37.7786,America/Los_Angeles
2130,29 Donald Crossing,Lansing,MI,48930,-84.5587,42.7325,America/Detroit
2131,207 Division Avenue,Charlotte,NC,28289,-80.8042,35.26,America/New_York
2132,2825 Sunfield Plaza,Richmond,VA,23237,-77.4615,37.4011,America/New_York
2133,302 Burning Wood Place,West Hartford,CT,06127,-72.7188,41.7918,America/New_York
2134,29 Stuart Center,Merrifield,VA,22119,-77.2888,38.8318,America/New_York
2135,1766 Westerfield Junction,Grand Rapids,MI,49518,-85.5503,43.0314,America/Detroit
2136,74546 Everett Center,Washington,DC,20530,-77.027,38.8976,America/New_York
2137,1 American Park,Spokane,WA,99252,-117.4317,47.6536,America/Los_Angeles
2138,1 Meadow Ridge Pass,Atlanta,GA,31106,-84.474,33.8444,America/New_York
2139,454 Eggendart Way,Austin,TX,78759,-97.7526,30.4036,America/Chicago
2140,20 Redwing Drive,Sunnyvale,CA,94089,-122.0006,37.3983,America/Los_Angeles
2141,8500 Moulton Parkway,Memphis,TN,38104,-90.0046,35.1334,America/Chicago
2142,18 Barby Place,Birmingham,AL,35231,-86.9292,33.5446,America/Chicago
2143,6413 Mcbride Court,Charlotte,NC,28278,-80.9568,35.2072,America/New_York
2144,7166 Sundown Alley,Pasadena,CA,91199,-118.1436,34.1478,America/Los_Angeles
2145,5 Stephen Place,Iowa City,IA,52245,-91.5151,41.6649,America/Chicago
2146,331 Merrick Way,Trenton,NJ,08603,-74.712,40.2805,America/New_York
2147,71 Crescent Oaks Court,San Bernardino,CA,92410,-117.2975,34.1069,America/Los_Angeles
2148,3 Cordelia Trail,Fresno,CA,93750,-119.6397,36.7464,America/Los_Angeles
2149,49 Briar Crest Junction,Omaha,NE,68144,-96.1188,41.2335,America/Chicago
2150,3305 Brickson Park Center,Fort Pierce,FL,34949,-80.2615,27.3896,America/New_York
2151,3473 Morningstar Road,Dayton,OH,45426,-84.3211,39.7982,America/New_York
2152,0 Calypso Parkway,Salt Lake City,UT,84170,-111.9083,40.6681,America/Denver
2153,8446 Cody Alley,Chicago,IL,60674,-87.6873,41.8119,America/Chicago
2154,16227 Novick Avenue,Orlando,FL,32891,-81.2608,28.5663,America/New_York
2155,5 Rowland Court,Atlanta,GA,30316,-84.3339,33.7217,America/New_York
2156,4 Warner Avenue,New York City,NY,10203,-73.9772,40.7808,America/New_York
2157,608 Rieder Alley,Vancouver,WA,98687,-122.5203,45.8016,America/Los_Angeles
2158,25444 Bultman Point,Jackson,MS,39204,-90.2306,32.2832,America/Chicago
2159,41166 Di Loreto Court,San Antonio,TX,78255,-98.6873,29.6701,America/Chicago
2160,49009 Almo Center,Santa Fe,NM,87592,-105.9818,35.5212,America/Denver
2161,780 Crownhardt Terrace,Amarillo,TX,79188,-101.8165,35.1885,America/Chicago
2162,22042 Debs Plaza,Atlanta,GA,30306,-84.3514,33.786,America/New_York
2163,1871 Mariners Cove Center,Baltimore,MD,21203,-76.6205,39.2847,America/New_York
2164,6 Jenna Pass,Metairie,LA,70033,-90.0901,29.6779,America/Chicago
2165,4213 Vidon Plaza,Kansas City,MO,64149,-94.4636,38.8606,America/Chicago
2166,31 Redwing Junction,San Francisco,CA,94105,-122.3892,37.7864,America/Los_Angeles
2167,6 Spenser Street,Indianapolis,IN,46216,-86.0136,39.8647,America/Indiana/Indianapolis
2168,851 Dryden Terrace,Burbank,CA,91520,-118.348,34.1869,America/Los_Angeles
2169,4557 Calypso Trail,Sacramento,CA,94273,-121.4444,38.3774,America/Los_Angeles
2170,8 Lawn Lane,Houston,TX,77095,-95.6481,29.8941,America/Chicago
2171,61684 Division Road,Racine,WI,53405,-87.8233,42.7161,America/Chicago
2172,37 Miller Lane,Gary,IN,46406,-87.4062,41.5878,America/Chicago
2173,116 Bunker Hill Place,Daytona Beach,FL,32118,-81.0095,29.2219,America/New_York
2174,75 Arrowood Pass,Arlington,TX,76011,-97.1003,32.7582,America/Chicago
2175,0553 Melby Street,Denver,CO,80262,-104.9384,39.731,America/Denver
2176,52840 Parkside Plaza,Canton,OH,44710,-81.4169,40.7911,America/New_York
2177,1429 Lunder Road,West Palm Beach,FL,33421,-80.4303,26.6459,America/New_York
2178,7 Bluestem Place,Roanoke,VA,24034,-79.9579,37.2742,America/New_York
2179,728 Tony Pass,Carson City,NV,89714,-119.7764,39.1678,America/Los_Angeles
2180,173 Dayton Parkway,Oakland,CA,94622,-122.2337,37.799,America/Los_Angeles
2181,1 Riverside Court,Kansas City,MO,64125,-94.4923,39.1042,America/Chicago
2182,40 Trailsway Hill,New Haven,CT,06520,-72.9275,41.3657,America/New_York
2183,9187 Park Meadow Terrace,Tuscaloosa,AL,35405,-87.5144,33.1617,America/Chicago
2184,54 Debs Hill,New York City,NY,10034,-73.9221,40.8662,America/New_York
2185,3 3rd Place,Tyler,TX,75710,-95.3065,32.3475,America/Chicago
2186,25857 Bunker Hill Crossing,Pensacola,FL,32590,-87.2758,30.6143,America/Chicago
2187,210 Talmadge Road,Idaho Falls,ID,83405,-111.7822,43.3233,America/Boise
2188,61 Bowman Lane,Fort Pierce,FL,34981,-80.3623,27.4049,America/New_York
2189,1 8th Parkway,Los Angeles,CA,90189,-118.2559,34.0515,America/Los_Angeles
2190,14848 Sachtjen Hill,Olympia,WA,98506,-122.87,47.1042,America/Los_Angeles
2191,825 Sutherland Point,Boca Raton,FL,33432,-80.0844,26.3462,America/New_York
2192,9 Northland Place,Las Vegas,NV,89115,-115.0671,36.2158,America/Los_Angeles
2193,672 Longview Circle,Tucson,AZ,85732,-110.7122,32.0848,America/Phoenix
2194,44775 Nova Alley,Canton,OH,44760,-81.4278,40.854,America/New_York
2195,53 Melby Hill,Oxnard,CA,93034,-119.1343,34.0324,America/Los_Angeles
2196,1 Buell Drive,Athens,GA,30610,-83.3891,33.9443,America/New_York
2197,33671 Algoma Crossing,Fort Worth,TX,76129,-97.2915,32.7714,America/Chicago
2198,40 Jenna Road,Lynchburg,VA,24503,-79.205,37.4376,America/New_York
2199,5 Maryland Way,Sandy,UT,84093,-111.831,40.5927,America/Denver
2200,936 Fisk Trail,North Port,FL,34290,-82.2491,27.0459,America/New_York
2201,9878 Northfield Point,Milwaukee,WI,53210,-87.9715,43.0685,America/Chicago
2202,402 Mcbride Terrace,Myrtle Beach,SC,29579,-78.9787,33.7377,America/New_York
2203,106 Upham Pass,Mobile,AL,36605,-88.0846,30.6341,America/Chicago
2204,6795 Summer Ridge Avenue,New York City,NY,10165,-73.9791,40.7524,America/New_York
2205,36602 Del Mar Park,Miami,FL,33190,-80.3483,25.5593,America/New_York
2206,79894 Charing Cross Circle,Lexington,KY,40586,-84.4715,38.0283,America/New_York
2207,1032 Mallory Trail,Nashville,TN,37210,-86.741,36.1379,America/Chicago
2208,385 Miller Terrace,Jeffersonville,IN,47134,-85.7321,38.2868,America/Kentucky/Louisville
2209,7 Mccormick Junction,Cleveland,OH,44197,-81.6728,41.6857,America/New_York
2210,97 Darwin Trail,Bryan,TX,77806,-96.341,30.6521,America/Chicago
2211,41 Michigan Hill,Duluth,GA,30195,-84.1532,34.0047,America/New_York
2212,34902 Farragut Alley,Omaha,NE,68164,-96.1008,41.2955,America/Chicago
2213,28627 Fallview Parkway,Bridgeport,CT,06606,-73.2086,41.2091,America/New_York
2214,5128 Hollow Ridge Way,Portland,OR,97201,-122.6897,45.5078,America/Los_Angeles
2215,66010 Di Loreto Street,Saginaw,MI,48609,-84.0926,43.3869,America/Detroit
2216,0 Coolidge Place,Rochester,NY,14624,-77.7311,43.1216,America/New_York
2217,97832 Hoepker Drive,Saint Louis,MO,63158,-90.2435,38.6531,America/Chicago
2218,4 Sloan Court,San Francisco,CA,94132,-122.4754,37.7211,America/Los_Angeles
2219,07093 Dexter Crossing,Detroit,MI,48211,-83.0409,42.3809,America/Detroit
2220,5 Westridge Circle,Lima,OH,45807,-84.1383,40.7955,America/New_York
2221,919 Clarendon Crossing,Long Beach,CA,90840,-118.1157,33.7843,America/Los_Angeles
2222,771 Northwestern Lane,San Bernardino,CA,92410,-117.2975,34.1069,America/Los_Angeles
2223,6874 Oxford Pass,Washington,DC,20016,-77.086,38.9381,America/New_York
2224,8 Karstens Parkway,Herndon,VA,22070,-77.386,38.9776,America/New_York
2225,43777 Dexter Drive,Newton,MA,02458,-71.1875,42.3528,America/New_York
2226,48668 Troy Center,Garland,TX,75049,-96.7776,32.7673,America/Chicago
2227,34063 Jana Alley,Houston,TX,77250,-95.3629,29.7629,America/Chicago
2228,61 Annamark Terrace,Washington,DC,20540,-77.0047,38.8874,America/New_York
2229,72667 Bartillon Point,Birmingham,AL,35244,-86.8254,33.3538,America/Chicago
2230,0 Bay Pass,Jersey City,NJ,07305,-74.089,40.702,America/New_York
2231,7147 American Trail,New Orleans,LA,70149,-89.8826,30.033,America/Chicago
2232,66 Fair Oaks Parkway,Sacramento,CA,95818,-121.4929,38.5568,America/Los_Angeles
2233,24 Hagan Hill,Springfield,IL,62705,-89.606,39.7495,America/Chicago
2234,756 Pearson Center,Greensboro,NC,27415,-80.0244,36.0807,America/New_York
2235,200 Transport Road,Brooklyn,NY,11220,-74.0133,40.6412,America/New_York
2236,59 Marcy Drive,Detroit,MI,48275,-83.1508,42.2399,America/Detroit
2237,701 Saint Paul Court,Baltimore,MD,21239,-76.5891,39.361,America/New_York
2238,78778 Dakota Park,Jackson,MS,39210,-90.1771,32.3218,America/Chicago
2239,46 Dawn Pass,Fresno,CA,93726,-119.7604,36.7949,America/Los_Angeles
2240,44800 Carey Place,Huntsville,AL,35805,-86.6165,34.7059,America/Chicago
2241,1896 Hanson Point,Las Vegas,NV,89130,-115.221,36.2471,America/Los_Angeles
2242,998 Bashford Alley,Houston,TX,77065,-95.6106,29.9319,America/Chicago
2243,93 Eliot Place,Amarillo,TX,79171,-101.8951,35.4015,America/Chicago
