store_id,address,city,state,zipcode,longitude,latitude,timezone
3669,44319 Crowley Road,Saint Paul,MN,55166,-93.1059,45.0059,America/Chicago
3677,5098 Linden Place,Philadelphia,PA,19196,-75.1179,40.0018,America/New_York
3685,00601 Reinke Trail,Maple Plain,MN,55572,-93.4719,45.0159,America/Chicago
3693,9 Rockefeller Court,Huntsville,TX,77343,-95.5953,30.7813,America/Chicago
3701,01844 East Plaza,Charleston,WV,25336,-81.5547,38.2968,America/New_York
3709,7428 Meadow Valley Plaza,San Antonio,TX,78210,-98.4658,29.3977,America/Chicago
3717,91 Brown Trail,Oceanside,CA,92056,-117.2831,33.1968,America/Los_Angeles
3725,385 Russell Crossing,Fort Worth,TX,76121,-97.2915,32.7714,America/Chicago
3733,5 Judy Terrace,Raleigh,NC,27610,-78.6008,35.7667,America/New_York
3741,806 Redwing Lane,Springfield,IL,62764,-89.606,39.7495,America/Chicago
3749,38 Mifflin Avenue,San Diego,CA,92105,-117.0947,32.7423,America/Los_Angeles
3757,12805 Memorial Avenue,Brooksville,FL,34605,-82.4226,28.5059,America/New_York
3765,6 Knutson Pass,Washington,DC,20420,-77.0276,38.9035,America/New_York
3773,32 Roxbury Pass,York,PA,17405,-76.5972,40.0086,America/New_York
3781,0540 Armistice Junction,West Palm Beach,FL,33416,-80.0929,26.6654,America/New_York
3789,3 Milwaukee Drive,Knoxville,TN,37995,-83.9622,35.9901,America/New_York
3797,10982 Browning Court,Rochester,NY,14652,-77.6843,43.286,America/New_York
3805,1813 Merry Court,Evansville,IN,47732,-87.575,37.9971,America/Chicago
3813,64462 Autumn Leaf Terrace,Raleigh,NC,27635,-78.6253,35.7977,America/New_York
3821,292 Clyde Gallagher Junction,Falls Church,VA,22047,-77.2888,38.8318,America/New_York
3829,95212 Sunbrook Junction,Jeffersonville,IN,47134,-85.7321,38.2868,America/Kentucky/Louisville
3837,43930 Shasta Alley,Charleston,WV,25326,-81.5547,38.2968,America/New_York
3845,2115 Almo Parkway,Montgomery,AL,36134,-86.2085,32.2334,America/Chicago
3853,454 Westerfield Plaza,Macon,GA,31210,-83.7455,32.8926,America/New_York
3861,70451 Garrison Way,Richmond,VA,23203,-77.4471,37.5593,America/New_York
3869,340 Pankratz Circle,Portland,OR,97229,-122.8276,45.5483,America/Los_Angeles
3877,04 Mesta Parkway,Virginia Beach,VA,23454,-76.0237,36.8282,America/New_York
3885,63815 Norway Maple Plaza,Canton,OH,44705,-81.3399,40.8259,America/New_York
3893,2044 Kinsman Park,Phoenix,AZ,85015,-112.1011,33.5082,America/Phoenix
3901,75 1st Avenue,Las Vegas,NV,89120,-115.0885,36.0914,America/Los_Angeles
3909,27895 Crest Line Center,Houston,TX,77005,-95.4263,29.7179,America/Chicago
3917,1779 Havey Center,Chattanooga,TN,37405,-85.3082,35.0768,America/New_York
3925,713 Maywood Junction,Augusta,GA,30905,-82.1337,33.413,America/New_York
3933,888 Bobwhite Road,El Paso,TX,88546,-106.3,31.6948,America/Denver
3941,99581 Canary Point,Carlsbad,CA,92013,-116.846,33.0169,America/Los_Angeles
3949,560 Weeping Birch Hill,Cincinnati,OH,45228,-84.4179,39.0706,America/New_York
3957,60778 Leroy Plaza,Charleston,WV,25356,-81.5547,38.2968,America/New_York
3965,3695 Canary Trail,Dayton,OH,45408,-84.229,39.7395,America/New_York
3973,25426 Independence Lane,Miami,FL,33111,-80.4582,25.5584,America/New_York
3981,8792 Gina Circle,Wichita,KS,67230,-97.1558,37.6808,America/Chicago
3989,004 Portage Parkway,Wilmington,DE,19810,-75.5064,39.8188,America/New_York
3997,20386 Ilene Park,Carol Stream,IL,60158,-88.1208,41.9166,America/Chicago
4005,2 Graedel Court,Glendale,AZ,85305,-112.2482,33.5291,America/Phoenix
4013,1102 Forest Run Terrace,Dearborn,MI,48126,-83.1801,42.3349,America/Detroit
4021,477 Hooker Pass,Kansas City,KS,66112,-94.764,39.116,America/Chicago
4029,6923 Northport Drive,Memphis,TN,38150,-89.9715,35.2017,America/Chicago
4037,86521 Fair Oaks Lane,Petaluma,CA,94975,-122.99,38.4631,America/Los_Angeles
4045,49328 Amoth Circle,Little Rock,AR,72222,-92.3925,34.7519,America/Chicago
4053,96145 Hudson Place,Allentown,PA,18105,-75.4712,40.6934,America/New_York
4061,0 Warbler Drive,Brooklyn,NY,11210,-73.9467,40.6281,America/New_York
4069,28168 Union Park,Colorado Springs,CO,80995,-104.562,38.8247,America/Denver
4077,590 Lukken Crossing,Baltimore,MD,21216,-76.6699,39.3093,America/New_York
4085,09868 Luster Circle,Colorado Springs,CO,80915,-104.7134,38.8558,America/Denver
4093,09 Bartelt Court,Memphis,TN,38161,-89.9715,35.2017,America/Chicago
4101,2670 Commercial Place,Honolulu,HI,96850,-157.863,21.3095,Pacific/Honolulu
4109,971 Red Cloud Avenue,Fresno,CA,93786,-119.6397,36.7464,America/Los_Angeles
4117,1602 Utah Alley,Roanoke,VA,24014,-79.9463,37.2327,America/New_York
4125,028 Mcbride Terrace,Los Angeles,CA,90015,-118.2716,34.0434,America/Los_Angeles
4133,71860 Independence Trail,Salt Lake City,UT,84189,-111.9083,40.6681,America/Denver
4141,40 Carioca Court,Silver Spring,MD,20910,-77.0338,38.9982,America/New_York
4149,423 Gulseth Plaza,Houston,TX,77271,-95.4342,29.834,America/Chicago
4157,80 Anhalt Circle,Manchester,NH,03105,-71.6539,42.9521,America/New_York
4165,842 Merrick Way,Joliet,IL,60435,-88.1299,41.5454,America/Chicago
4173,0421 Morning Lane,Youngstown,OH,44505,-80.6277,41.1257,America/New_York
4181,3791 Dennis Pass,Huntington,WV,25770,-82.2774,38.4134,America/New_York
4189,61961 Messerschmidt Park,Evansville,IN,47712,-87.6604,37.929,America/Chicago
4197,1501 Alpine Point,Birmingham,AL,35244,-86.8254,33.3538,America/Chicago
4205,899 Aberg Drive,Saint Petersburg,FL,33737,-82.7248,27.8918,America/New_York
4213,92759 Scott Terrace,Arlington,TX,76004,-97.2915,32.7714,America/Chicago
4221,7065 Truax Alley,Chicago,IL,60619,-87.6054,41.7458,America/Chicago
4229,3428 Dwight Place,Richmond,VA,23203,-77.4471,37.5593,America/New_York
4237,95235 Reinke Court,Worcester,MA,01654,-71.8969,42.3648,America/New_York
4245,76737 Buhler Lane,Cedar Rapids,IA,52405,-91.7098,41.9804,America/Chicago
4253,247 Arrowood Road,Denver,CO,80291,-104.9876,39.7439,America/Denver
4261,1087 Darwin Crossing,San Francisco,CA,94177,-122.7278,37.7848,America/Los_Angeles
4269,43 Nancy Street,Naples,FL,33963,-81.8071,26.2626,America/New_York
4277,47 Tomscot Circle,Omaha,NE,68124,-96.0495,41.2338,America/Chicago
4285,05 Roxbury Drive,Chicago,IL,60619,-87.6054,41.7458,America/Chicago
4293,645 Riverside Court,Paterson,NJ,07522,-74.1781,40.9252,America/New_York
4301,1 Mcguire Road,Naples,FL,34102,-81.7953,26.134,America/New_York
4309,06473 Iowa Junction,Hyattsville,MD,20784,-76.8958,38.9513,America/New_York
4317,2 Karstens Place,Humble,TX,77346,-95.1728,30.0042,America/Chicago
4325,2 Green Point,Portland,OR,97206,-122.5973,45.484,America/Los_Angeles
4333,3596 Maple Wood Pass,Wilmington,DE,19892,-75.597,39.5645,America/New_York
4341,1 Calypso Street,Phoenix,AZ,85030,-112.1872,33.2765,America/Phoenix
4349,07 Porter Hill,Saint Augustine,FL,32092,-81.5264,29.9475,America/Kentucky/Monticello
4357,904 Gina Alley,Boise,ID,83716,-115.9711,43.5345,America/Boise
4365,51390 Dunning Drive,Fresno,CA,93750,-119.6397,36.7464,America/Los_Angeles
4373,62417 Farwell Court,Dallas,TX,75323,-96.7776,32.7673,America/Chicago
4381,442 Lunder Alley,Portland,OR,97221,-122.7267,45.4918,America/Los_Angeles
4389,9726 Fairfield Crossing,Oklahoma City,OK,73104,-97.5017,35.4794,America/Chicago
4397,60 Rigney Way,Tulsa,OK,74184,-96.0297,36.1398,America/Chicago
4405,209 Leroy Circle,Whittier,CA,90605,-118.0356,33.9413,America/Los_Angeles
4413,59 Marquette Court,Saint Petersburg,FL,33731,-82.7248,27.8918,America/New_York
4421,64 Lake View Crossing,Denver,CO,80204,-105.0259,39.734,America/Denver
4429,4 Iowa Place,Atlanta,GA,30316,-84.3339,33.7217,America/New_York
4437,3943 Pond Circle,Arvada,CO,80005,-105.1097,39.8422,America/Denver
4445,759 High Crossing Plaza,Portland,OR,97206,-122.5973,45.484,America/Los_Angeles
4453,64918 Butterfield Point,Duluth,MN,55805,-92.0946,46.7987,America/Chicago
4461,54 Huxley Lane,Oakland,CA,94622,-122.2337,37.799,America/Los_Angeles
4469,811 Weeping Birch Trail,Buffalo,NY,14215,-78.8115,42.9335,America/New_York
4477,6835 Blackbird Road,Fort Worth,TX,76178,-97.2915,32.7714,America/Chicago
4485,8 Eagle Crest Hill,Sacramento,CA,94207,-121.4444,38.3774,America/Los_Angeles
4493,184 Jackson Way,Milwaukee,WI,53205,-87.9353,43.0528,America/Chicago
4501,02009 Mallard Circle,Chicago,IL,60641,-87.7474,41.9453,America/Chicago
4509,89 Sunnyside Drive,Shreveport,LA,71105,-93.7143,32.4589,America/Chicago
4517,353 Grasskamp Lane,Charlotte,NC,28242,-80.8042,35.26,America/New_York
4525,38 Helena Lane,New York City,NY,10105,-73.9785,40.7628,America/New_York
4533,607 Mcguire Avenue,Irving,TX,75062,-96.974,32.8479,America/Chicago
4541,8214 Debs Trail,Nashville,TN,37220,-86.7697,36.0641,America/Chicago
4549,7 Hermina Avenue,Philadelphia,PA,19136,-75.0244,40.0422,America/New_York
4557,32784 Sage Court,Crawfordsville,IN,47937,-86.8936,40.04,America/Indiana/Indianapolis
4565,741 Parkside Center,Houston,TX,77206,-95.4342,29.834,America/Chicago
4573,41 Lukken Pass,Pittsburgh,PA,15274,-80.0248,40.4344,America/New_York
4581,133 Farmco Junction,Silver Spring,MD,20910,-77.0338,38.9982,America/New_York
4589,3 Columbus Lane,Fresno,CA,93794,-119.6397,36.7464,America/Los_Angeles
4597,72 Dovetail Drive,Alpharetta,GA,30022,-84.2422,34.0268,America/New_York
4605,7832 Magdeline Center,Staten Island,NY,10305,-74.0768,40.5973,America/New_York
4613,9 Holmberg Center,Waco,TX,76796,-97.0823,31.5915,America/Chicago
4621,75093 Maple Wood Terrace,Virginia Beach,VA,23471,-76.0126,36.7957,America/New_York
4629,0264 Bartillon Trail,Lubbock,TX,79452,-101.8213,33.61,America/Chicago
4637,74944 Delladonna Lane,Providence,RI,02905,-71.3959,41.7845,America/New_York
4645,68823 Pond Avenue,Houston,TX,77005,-95.4263,29.7179,America/Chicago
4653,20572 Mifflin Terrace,Saint Petersburg,FL,33737,-82.7248,27.8918,America/New_York
4661,68018 Walton Center,Oklahoma City,OK,73147,-97.4075,35.5514,America/Chicago
4669,1937 Shelley Avenue,Virginia Beach,VA,23454,-76.0237,36.8282,America/New_York
4677,63726 1st Point,Topeka,KS,66699,-95.7697,39.0429,America/Chicago
4685,0 Luster Terrace,Hialeah,FL,33013,-80.2725,25.8594,America/New_York
4693,7 Melody Road,Tucson,AZ,85732,-110.7122,32.0848,America/Phoenix
4701,8 Banding Point,Stockton,CA,95210,-121.2972,38.025,America/Los_Angeles
4709,85218 Mesta Trail,Tempe,AZ,85284,-111.9197,33.3363,America/Phoenix
4717,641 Talmadge Trail,Oakland,CA,94605,-122.1633,37.7641,America/Los_Angeles
4725,8 Glendale Drive,Salt Lake City,UT,84189,-111.9083,40.6681,America/Denver
4733,04195 Buhler Avenue,Whittier,CA,90610,-118.2987,33.7866,America/Los_Angeles
4741,18 Crownhardt Way,Las Vegas,NV,89115,-115.0671,36.2158,America/Los_Angeles
4749,410 Kipling Alley,Denver,CO,80299,-104.4083,39.7388,America/Denver
4757,7 Beilfuss Hill,Sacramento,CA,95823,-121.4438,38.4797,America/Los_Angeles
4765,1 Ridgeway Terrace,Kansas City,MO,64199,-94.3567,39.035,America/Chicago
4773,420 Pepper Wood Trail,Washington,DC,20420,-77.0276,38.9035,America/New_York
4781,18938 Kim Park,Dallas,TX,75277,-96.7776,32.7673,America/Chicago
4789,62044 Eastwood Parkway,Houston,TX,77266,-95.4342,29.834,America/Chicago
4797,00 Park Meadow Point,Boston,MA,02124,-71.071,42.2868,America/New_York
4805,51 Bunker Hill Way,Hollywood,FL,33023,-80.2153,25.9894,America/New_York
4813,48154 Farragut Pass,Indianapolis,IN,46207,-86.1606,39.7673,America/Indiana/Indianapolis
4821,92648 Veith Park,Saint Louis,MO,63150,-90.2435,38.6531,America/Chicago
4829,618 Porter Street,Minneapolis,MN,55402,-93.2759,44.9762,America/Chicago
4837,96659 Acker Terrace,Wilmington,DE,19886,-75.597,39.5645,America/New_York
4845,62234 Eliot Hill,Long Beach,CA,90805,-118.1801,33.8635,America/Los_Angeles
4853,775 Ludington Lane,San Antonio,TX,78225,-98.5245,29.3875,America/Chicago
4861,6306 Maple Wood Trail,New York City,NY,10175,-73.9798,40.7543,America/New_York
4869,11 Roth Crossing,Lake Charles,LA,70616,-93.3265,30.2642,America/Chicago
4877,3 Lyons Circle,Frankfort,KY,40618,-84.8748,38.2341,America/New_York
4885,2132 Pepper Wood Avenue,Troy,MI,48098,-83.1789,42.5991,America/Detroit
4893,4424 Linden Court,Denver,CO,80255,-104.4083,39.7388,America/Denver
4901,39 Macpherson Circle,San Jose,CA,95150,-121.897,37.3866,America/Los_Angeles
4909,4372 Kensington Parkway,Saint Paul,MN,55188,-93.1059,45.0059,America/Chicago
4917,76030 Butterfield Terrace,Sacramento,CA,94263,-121.4444,38.3774,America/Los_Angeles
4925,29092 Sachs Park,Crawfordsville,IN,47937,-86.8936,40.04,America/Indiana/Indianapolis
4933,20108 Anthes Pass,Washington,DC,20380,-77.0146,38.8933,America/New_York
4941,868 Loomis Trail,Kansas City,MO,64153,-94.697,39.2627,America/Chicago
4949,2 Transport Court,Oklahoma City,OK,73167,-97.4075,35.5514,America/Chicago
4957,66484 Golf Course Center,Shreveport,LA,71130,-93.7526,32.6076,America/Chicago
4965,7175 Reindahl Park,Detroit,MI,48242,-83.3532,42.2166,America/Detroit
4973,78 Fieldstone Place,San Diego,CA,92170,-116.846,33.0169,America/Los_Angeles
4981,96262 Haas Court,Amarillo,TX,79176,-101.8165,35.1885,America/Chicago
4989,365 Esch Pass,Baton Rouge,LA,70836,-91.0892,30.392,America/Chicago
4997,1702 Packers Street,Houston,TX,77055,-95.4958,29.7971,America/Chicago
5005,265 Veith Alley,Charlotte,NC,28272,-80.8042,35.26,America/New_York
5013,2 Pepper Wood Center,Pinellas Park,FL,34665,-82.7125,27.8402,America/New_York
5021,16 Chive Circle,Detroit,MI,48295,-83.1508,42.2399,America/Detroit
5029,7 Thierer Trail,Staten Island,NY,10305,-74.0768,40.5973,America/New_York
5037,5377 4th Place,Durham,NC,27710,-78.8577,36.0512,America/New_York
5045,502 Reindahl Avenue,San Diego,CA,92160,-116.846,33.0169,America/Los_Angeles
5053,839 Messerschmidt Way,Baltimore,MD,21281,-76.6205,39.2847,America/New_York
5061,394 Village Green Place,Dayton,OH,45432,-84.0856,39.739,America/New_York
5069,7 Algoma Street,Washington,DC,20540,-77.0047,38.8874,America/New_York
5077,595 Johnson Way,Tulsa,OK,74149,-96.0297,36.1398,America/Chicago
5085,6 Warrior Road,Austin,TX,78778,-97.7713,30.3264,America/Chicago
5093,9 Anderson Center,Atlanta,GA,31165,-84.4226,33.7629,America/New_York
5101,092 Merrick Road,Gaithersburg,MD,20883,-77.1568,39.0883,America/New_York
5109,47389 Anzinger Lane,Santa Barbara,CA,93106,-119.8371,34.4329,America/Los_Angeles
5117,5374 Fuller Lane,Anderson,SC,29625,-82.7087,34.5271,America/New_York
5125,8888 Maple Wood Way,Austin,TX,78749,-97.8508,30.2166,America/Chicago
5133,1480 Amoth Point,Port Charlotte,FL,33954,-82.1108,27.0228,America/New_York
5141,2 Eagan Hill,Washington,DC,20535,-77.0251,38.8941,America/New_York
5149,1628 Nova Lane,Worcester,MA,01654,-71.8969,42.3648,America/New_York
5157,008 Moland Junction,Birmingham,AL,35295,-86.9292,33.5446,America/Chicago
5165,8 Pleasure Hill,Pittsburgh,PA,15205,-80.1021,40.4322,America/New_York
5173,165 Shopko Hill,Ogden,UT,84409,-111.9567,41.2553,America/Denver
5181,7 Tomscot Court,Houston,TX,77228,-95.4342,29.834,America/Chicago
5189,9336 Talmadge Circle,Portland,OR,97232,-122.6363,45.5287,America/Los_Angeles
5197,7 Debra Road,Sacramento,CA,95818,-121.4929,38.5568,America/Los_Angeles
5205,9 Dayton Avenue,New Orleans,LA,70187,-89.8826,30.033,America/Chicago
5213,17246 Bayside Circle,Terre Haute,IN,47805,-87.3255,39.5327,America/Indiana/Indianapolis
5221,29757 Hanson Crossing,Panama City,FL,32405,-85.6727,30.1949,America/Chicago
5229,3 Shoshone Lane,Houston,TX,77240,-95.4342,29.834,America/Chicago
5237,0401 Steensland Road,Houston,TX,77250,-95.3629,29.7629,America/Chicago
5245,95993 Stuart Crossing,Fort Lauderdale,FL,33305,-80.1229,26.1497,America/New_York
5253,1 Forest Hill,Irving,TX,75062,-96.974,32.8479,America/Chicago
5261,01765 Cottonwood Crossing,North Little Rock,AR,72199,-92.2847,34.8272,America/Chicago
5269,3483 Esker Way,Richmond,VA,23272,-77.4932,37.5242,America/New_York
5277,09651 Quincy Terrace,Carol Stream,IL,60351,-88.1208,41.9166,America/Chicago
5285,05716 Lerdahl Plaza,New York City,NY,10090,-73.9772,40.7808,America/New_York
5293,67 Elgar Lane,Little Rock,AR,72222,-92.3925,34.7519,America/Chicago
5301,20 Bayside Alley,Killeen,TX,76544,-97.7469,31.1282,America/Chicago
5309,94 Service Place,San Diego,CA,92137,-117.1197,32.8538,America/Los_Angeles
5317,13 Village Way,Laredo,TX,78044,-99.4819,27.3637,America/Matamoros
5325,6212 Park Meadow Place,Tulsa,OK,74116,-95.8477,36.175,America/Chicago
5333,81067 Packers Avenue,Kansas City,MO,64160,-94.409,39.2829,America/Chicago
5341,57 Homewood Junction,North Las Vegas,NV,89087,-115.1458,36.2204,America/Los_Angeles
5349,3 Messerschmidt Crossing,Pittsburgh,PA,15266,-80.0248,40.4344,America/New_York
5357,98 Columbus Drive,Erie,PA,16550,-80.0649,42.1827,America/New_York
5365,677 Northwestern Junction,Macon,GA,31217,-83.565,32.8118,America/New_York
5373,9 Schlimgen Road,Little Rock,AR,72215,-92.3925,34.7519,America/Chicago
5381,501 Kingsford Alley,Chicago,IL,60641,-87.7474,41.9453,America/Chicago
5389,372 Mallory Terrace,Baton Rouge,LA,70836,-91.0892,30.392,America/Chicago
5397,31165 Union Pass,Harrisburg,PA,17126,-76.88,40.2618,America/New_York
5405,7 Park Meadow Court,Oklahoma City,OK,73142,-97.6251,35.599,America/Chicago
5413,4645 Calypso Circle,Spokane,WA,99260,-117.4317,47.6536,America/Los_Angeles
5421,8102 Mayfield Drive,Los Angeles,CA,90071,-118.2549,34.0529,America/Los_Angeles
5429,6 Cherokee Hill,Atlanta,GA,30356,-84.0746,33.8913,America/New_York
5437,7 Mayer Avenue,Shreveport,LA,71151,-93.7526,32.6076,America/Chicago
5445,552 Scofield Trail,Phoenix,AZ,85072,-112.1872,33.2765,America/Phoenix
5453,4700 Fordem Crossing,Toledo,OH,43699,-83.6589,41.6538,America/New_York
5461,401 Pine View Circle,Salt Lake City,UT,84105,-111.8581,40.7372,America/Denver
5469,7191 Dixon Street,Baton Rouge,LA,70805,-91.1481,30.486,America/Chicago
5477,52125 Golf Course Center,Zephyrhills,FL,33543,-82.3063,28.2059,America/New_York
5485,85 Main Plaza,Lansing,MI,48956,-84.5587,42.7325,America/Detroit
5493,0805 Kings Crossing,Los Angeles,CA,90071,-118.2549,34.0529,America/Los_Angeles
5501,27357 Blackbird Center,Jefferson City,MO,65105,-92.2493,38.5309,America/Chicago
5509,1366 Crowley Street,Atlanta,GA,30311,-84.4702,33.723,America/New_York
5517,7527 Weeping Birch Place,San Francisco,CA,94159,-122.7278,37.7848,America/Los_Angeles
5525,9335 Portage Center,San Francisco,CA,94126,-122.7278,37.7848,America/Los_Angeles
5533,0 Ilene Plaza,Fort Pierce,FL,34981,-80.3623,27.4049,America/New_York
5541,21 Amoth Terrace,New York City,NY,10045,-74.0087,40.7086,America/New_York
5549,487 Jenna Plaza,Stamford,CT,06905,-73.5435,41.0888,America/New_York
5557,71853 Iowa Park,Maple Plain,MN,55572,-93.4719,45.0159,America/Chicago
5565,50 Debra Parkway,San Antonio,TX,78240,-98.6006,29.5189,America/Chicago
5573,38 Eliot Parkway,Santa Cruz,CA,95064,-122.0578,36.9959,America/Los_Angeles
5581,18 North Trail,Charleston,SC,29424,-79.937,32.7831,America/New_York
5589,841 Maple Terrace,Miami,FL,33158,-80.3187,25.6364,America/New_York
5597,7 Melody Lane,Des Moines,IA,50305,-93.5722,41.6727,America/Chicago
5605,16 Paget Circle,Oklahoma City,OK,73179,-97.6547,35.4242,America/Chicago
5613,5 Manitowish Place,Tampa,FL,33620,-82.4079,28.06,America/New_York
5621,104 Becker Place,Evanston,IL,60208,-87.6845,42.0586,America/Chicago
5629,5732 Cody Street,Fort Collins,CO,80525,-105.0547,40.5384,America/Denver
5637,2043 American Ash Trail,Phoenix,AZ,85035,-112.1832,33.4724,America/Phoenix
5645,2 Mesta Park,Alexandria,VA,22309,-77.1073,38.7192,America/New_York
5653,8 Crownhardt Street,Minneapolis,MN,55480,-93.4719,45.0159,America/Chicago
5661,324 Petterle Place,Houston,TX,77075,-95.26,29.6223,America/Chicago
5669,3207 Oakridge Street,Fresno,CA,93715,-119.6397,36.7464,America/Los_Angeles
5677,09779 Troy Point,Shreveport,LA,71166,-93.7526,32.6076,America/Chicago
5685,278 Spohn Plaza,New York City,NY,10249,-73.9772,40.7808,America/New_York
5693,90 Grasskamp Alley,Huntington,WV,25716,-82.2774,38.4134,America/New_York
5701,9 Lakewood Gardens Road,New Orleans,LA,70124,-90.1094,30.0071,America/Chicago
5709,921 Fordem Terrace,Battle Creek,MI,49018,-85.0045,42.2464,America/Detroit
5717,51348 Doe Crossing Avenue,Buffalo,NY,14205,-78.8871,42.7684,America/New_York
5725,8385 Macpherson Avenue,Gainesville,FL,32627,-82.3539,29.6813,America/New_York
5733,88507 Burning Wood Road,Rochester,NY,14624,-77.7311,43.1216,America/New_York
5741,6308 Judy Drive,Hagerstown,MD,21747,-77.9162,39.5207,America/New_York
5749,24 Manitowish Road,Des Moines,IA,50936,-93.5722,41.6727,America/Chicago
5757,718 Charing Cross Hill,El Paso,TX,88569,-106.3,31.6948,America/Denver
5765,18519 Lillian Street,South Bend,IN,46699,-86.293,41.5968,America/Indiana/Indianapolis
5773,358 Northview Drive,Oklahoma City,OK,73104,-97.5017,35.4794,America/Chicago
5781,07 Vahlen Avenue,Fullerton,CA,92640,-117.9309,33.7862,America/Los_Angeles
5789,2 Lyons Crossing,San Antonio,TX,78285,-98.4616,29.4375,America/Chicago
5797,5 Porter Court,Seattle,WA,98109,-122.3476,47.6339,America/Los_Angeles
5805,47 Commercial Terrace,Spring,TX,77388,-95.4695,30.0505,America/Chicago
5813,7661 Main Crossing,Washington,DC,20057,-77.0146,38.8933,America/New_York
5821,3959 Lerdahl Center,Syracuse,NY,13205,-76.1452,43.0123,America/New_York
5829,48192 Merry Pass,Long Beach,CA,90810,-118.2325,33.8193,America/Los_Angeles
5837,2650 Scoville Park,Springfield,IL,62764,-89.606,39.7495,America/Chicago
5845,07418 Messerschmidt Drive,San Jose,CA,95173,-121.8938,37.3352,America/Los_Angeles
5853,2943 Granby Crossing,Daytona Beach,FL,32118,-81.0095,29.2219,America/New_York
5861,28582 Bultman Court,New York City,NY,10115,-73.9642,40.8111,America/New_York
5869,8 Golf Hill,Beaufort,SC,29905,-80.689,32.3401,America/New_York
5877,0 Del Sol Way,Des Moines,IA,50393,-93.5722,41.6727,America/Chicago
5885,0 Lien Terrace,Minneapolis,MN,55470,-93.4719,45.0159,America/Chicago
5893,277 Nevada Terrace,Los Angeles,CA,90101,-118.2987,33.7866,America/Los_Angeles
5901,16306 Stang Way,Mountain View,CA,94042,-121.7053,37.1894,America/Los_Angeles
5909,4188 Vernon Junction,Miami Beach,FL,33141,-80.1446,25.8486,America/New_York
5917,19 Hoffman Court,Tuscaloosa,AL,35487,-87.5859,33.3072,America/Chicago
5925,67 Kennedy Court,Denver,CO,80249,-104.7556,39.7783,America/Denver
5933,015 Hovde Road,Lakeland,FL,33811,-82.0139,27.9865,America/New_York
5941,2 Golden Leaf Street,Phoenix,AZ,85083,-112.1294,33.7352,America/Phoenix
5949,1669 Hovde Place,Dallas,TX,75372,-96.7776,32.7673,America/Chicago
5957,91 Golf Lane,Brooklyn,NY,11247,-73.945,40.6451,America/New_York
5965,158 Warner Pass,Champaign,IL,61825,-88.1961,40.1399,America/Chicago
5973,4 American Circle,Newark,DE,19714,-75.597,39.5645,America/New_York
5981,8 Utah Park,Washington,DC,20551,-77.0452,38.892,America/New_York
5989,61640 Chinook Pass,San Antonio,TX,78296,-98.4616,29.4375,America/Chicago
5997,5 Orin Way,Irving,TX,75062,-96.974,32.8479,America/Chicago
6005,5769 Hollow Ridge Junction,Dayton,OH,45432,-84.0856,39.739,America/New_York
6013,6 Lake View Way,Miami,FL,33190,-80.3483,25.5593,America/New_York
6021,54253 Brentwood Terrace,Washington,DC,20310,-77.0146,38.8933,America/New_York
6029,49 Fuller Court,Jackson,MS,39296,-90.3972,32.3113,America/Chicago
6037,49058 Grim Terrace,San Francisco,CA,94116,-122.4863,37.7441,America/Los_Angeles
6045,94 1st Junction,Pomona,CA,91797,-118.2987,33.7866,America/Los_Angeles
6053,7302 Tomscot Avenue,Chicago,IL,60641,-87.7474,41.9453,America/Chicago
6061,26594 Ruskin Plaza,Harrisburg,PA,17126,-76.88,40.2618,America/New_York
6069,1471 Dwight Court,Berkeley,CA,94712,-121.9215,37.6802,America/Los_Angeles
6077,59232 Schiller Hill,Indianapolis,IN,46247,-86.1328,39.7795,America/Indiana/Indianapolis
6085,06 Spaight Hill,Roanoke,VA,24034,-79.9579,37.2742,America/New_York
6093,7 Monterey Street,Gatesville,TX,76598,-97.7993,31.3902,America/Chicago
6101,3689 Arizona Street,Omaha,NE,68197,-96.0274,41.249,America/Chicago
6109,2 8th Pass,Littleton,CO,80161,-104.4083,39.7388,America/Denver
6117,802 Jana Parkway,Largo,FL,33777,-82.7545,27.8546,America/New_York
6125,40910 Arapahoe Street,Murfreesboro,TN,37131,-86.421,35.8596,America/Chicago
6133,01533 Bellgrove Hill,Denver,CO,80235,-105.0795,39.6472,America/Denver
6141,9267 Schurz Avenue,Detroit,MI,48295,-83.1508,42.2399,America/Detroit
6149,108 Mendota Road,Washington,DC,20260,-77.0146,38.8933,America/New_York
6157,8068 Ryan Junction,Washington,DC,20337,-77.0146,38.8933,America/New_York
6165,2677 Shoshone Junction,Beaumont,TX,77705,-94.1157,30.0211,America/Chicago
6173,399 Gateway Place,Memphis,TN,38188,-89.9715,35.2017,America/Chicago
6181,3648 Ramsey Road,Wilmington,NC,28405,-77.867,34.2651,America/New_York
6189,539 Messerschmidt Place,Atlanta,GA,31190,-84.4226,33.7629,America/New_York
6197,23221 Hoepker Drive,Shreveport,LA,71115,-93.6092,32.3401,America/Chicago
6205,30 Corben Terrace,Worcester,MA,01610,-71.8108,42.2492,America/New_York
6213,4365 Tennyson Place,Meridian,MS,39305,-88.6783,32.4401,America/Chicago
6221,605 Stephen Hill,Winston Salem,NC,27116,-80.2073,36.0275,America/New_York
6229,493 Portage Trail,Santa Ana,CA,92705,-117.7919,33.754,America/Los_Angeles
6237,75 Rusk Trail,Detroit,MI,48224,-82.9441,42.4098,America/Detroit
